Longitude,Latitude,VV,VH,NDVI
76.9209772,13.5578076,0.0700937807559967,0.018970157951116562,0.22815270490320247
76.78913806,13.72023432,0.07550118863582611,0.013543336652219296,0.2846410684474123
76.78914151,13.72023184,0.07550118863582611,0.013543336652219296,0.2846410684474123
76.78913983,13.72023425,0.07550118863582611,0.013543336652219296,0.2846410684474123
76.78940333,13.72447073,0.07562904804944992,0.01399326603859663,0.24429092304739974
76.78933843,13.72441057,0.07989662885665894,0.014491516165435314,0.23905595736581653
76.78937742,13.72440776,0.07989662885665894,0.014491516165435314,0.23905595736581653
76.91910903,13.55892439,0.058991365134716034,0.018005451187491417,0.19188950925653836
76.91910681,13.55892775,0.058991365134716034,0.018005451187491417,0.19188950925653836
76.76345768,13.64946879,0.06898438930511475,0.012471501715481281,0.1941782037628683
76.76333523,13.64957597,0.05693063512444496,0.010869035497307777,0.2508638562543193
76.91395336,13.58824212,0.06781066209077835,0.015240131877362728,0.32205270457697643
76.89009661,13.65003092,0.075432188808918,0.013684471137821674,0.24671215267477503
76.81462115608156,13.739417572505772,0.12177978456020355,0.017452489584684372,0.21248741188318226
76.81484989821911,13.738081622868776,0.08073662221431732,0.008180993609130383,0.20549199084668193
76.74409999999999,13.635256666666663,0.1316967010498047,0.018031692132353783,0.30424665503199533
76.91035433,13.57836569,0.13556967675685883,0.023520339280366898,0.2530813475760066
76.92028234,13.56038604,0.09359531849622726,0.015101997181773186,0.29916776171703896
76.7891177,13.72066151,0.09156591445207596,0.01730392500758171,0.16972477064220184
76.78911773,13.72066158,0.09156591445207596,0.01730392500758171,0.16972477064220184
76.78911773,13.72066151,0.09156591445207596,0.01730392500758171,0.16972477064220184
76.76284974,13.65062751,0.08545934408903122,0.01383090391755104,0.3022618231665524
76.77353722,13.65004415,0.13145712018013,0.01792621612548828,0.3107968264918938
76.92090112,13.55762591,0.07122185826301575,0.021294625476002693,0.21769520831417272
76.92097344,13.55766937,0.07627920806407928,0.02243133634328842,0.2186046511627907
76.92097261,13.55766759,0.07627920806407928,0.02243133634328842,0.2186046511627907
76.763453,13.64946568,0.06898438930511475,0.012471501715481281,0.1941782037628683
76.7891427,13.72013322,0.08276256173849106,0.018176540732383728,0.25076142131979695
76.78913277,13.7201465,0.08276256173849106,0.018176540732383728,0.25076142131979695
76.78913327,13.72014601,0.08276256173849106,0.018176540732383728,0.25076142131979695
76.91697079,13.56356792,0.18739259243011475,0.02078179083764553,0.31349743034893157
76.91827834,13.58271924,0.05829893797636032,0.011538675054907799,0.20746132848043677
76.91828142,13.58273743,0.05829893797636032,0.011538675054907799,0.20746132848043677
76.78913837,13.7201423,0.08276256173849106,0.018176540732383728,0.25076142131979695
76.78913847,13.72014237,0.08276256173849106,0.018176540732383728,0.25076142131979695
76.78913852,13.72014235,0.08276256173849106,0.018176540732383728,0.25076142131979695
76.81534945964813,13.738699243403971,0.04731886833906174,0.005851968191564083,0.15863141524105753
76.92089761,13.55951039,0.08193586021661758,0.01761118322610855,0.2791774940684668
76.92089771,13.55951049,0.08193586021661758,0.01761118322610855,0.2791774940684668
76.80792979896069,13.71981435455382,0.05053555592894554,0.006160404533147812,0.1735769501054111
76.81330159306526,13.718273006379604,0.0363917239010334,0.008992386981844902,0.23638405390230208
76.90093939,13.61535231,0.038144033402204514,0.008179119788110256,0.18839613204401467
76.90728701,13.57690785,0.06366259604692459,0.011956827715039253,0.2966536645452679
76.90729389,13.57687464,0.06366259604692459,0.011956827715039253,0.2966536645452679
76.81447681970894,13.73826208524406,0.07917078584432602,0.017552563920617104,0.39114583333333336
76.89335661,13.62936402,0.09186270087957382,0.019007833674550056,0.3829601628380343
76.81543872691691,13.74003628268838,0.08335955440998077,0.010546067729592323,0.22216035634743875
76.75618315,13.69185962,0.06163741648197174,0.011386680416762829,0.21186943620178042
76.75619938,13.69155474,0.07083019614219666,0.008224491029977798,0.3467520585544373
76.89001859,13.64994025,0.10002981871366501,0.010670073330402374,0.19505108257568657
76.96858867,13.14404072,0.07251022756099701,0.025745032355189323,0.38987621031989217
76.94156724,13.16575614,0.0729760080575943,0.025762882083654404,0.32416311625076083
76.96430583,13.16857274,0.1491640955209732,0.02758777141571045,0.43558282208588955
76.94091325,13.16617256,0.08105596899986267,0.024391228333115578,0.25389444315275517
76.94157347,13.16575159,0.0729760080575943,0.025762882083654404,0.32416311625076083
76.94121177,13.16438991,0.09790057688951492,0.028640760108828545,0.40081554329575436
76.94226366,13.16378772,0.07966535538434982,0.015266219154000282,0.27341532639545885
76.93906459,13.16478917,0.12663023173809052,0.009753762744367123,0.2811085972850679
76.90461499999999,13.171079999999998,0.06483259797096252,0.020835569128394127,0.4014510278113664
76.96760391,13.17606321,0.10183663666248322,0.01783931255340576,0.41072088724584105
76.88764833333333,13.167333333333334,0.15988679230213165,0.0317000187933445,0.5516118528166721
76.90563999999999,13.170228333333334,0.17925584316253662,0.029920730739831924,0.4922852983988355
76.90454,13.171748333333335,0.11243066936731339,0.022458642721176147,0.2908089301246738
76.904995,13.171831666666666,0.08571761846542358,0.010624387301504612,0.27735898102417467
76.96390473,13.17312123,0.0934581607580185,0.01202987041324377,0.33071223347951006
76.96648245,13.17686895,0.22129063308238983,0.03937841206789017,0.5340385136967725
76.96648279,13.17683117,0.24234245717525482,0.032265804708004,0.5295807007466973
76.96741847,13.17642774,0.08613839000463486,0.03436262905597687,0.4760677966101695
76.96763056,13.17607777,0.10183663666248322,0.01783931255340576,0.41072088724584105
76.96647267,13.17686083,0.22129063308238983,0.03937841206789017,0.5340385136967725
76.93495103,13.16897958,0.12474945187568665,0.02197171188890934,0.37023809523809526
76.90922333333333,13.172501666666667,0.09877578914165497,0.019382545724511147,0.3283059520603286
76.93658446,13.16580356,0.11790643632411957,0.02237621694803238,0.3969035890218156
76.93979327,13.16615583,0.0928853377699852,0.01950901374220848,0.25426170468187276
76.93979449,13.1661546,0.0928853377699852,0.01950901374220848,0.25426170468187276
76.94195257,13.16399102,0.1304168999195099,0.02480984479188919,0.22289679098005205
76.94226593,13.16378372,0.07966535538434982,0.015266219154000282,0.27341532639545885
76.94183645,13.16410838,0.10619796067476273,0.02848963998258114,0.2689283791060851
76.90398833333333,13.168513333333332,0.23199062049388885,0.02877596765756607,0.5153619163339698
76.93463613,13.16740225,0.0718558207154274,0.01458361092954874,0.2007233273056058
76.93696404,13.1654935,0.079299196600914,0.023710887879133224,0.4580972846259035
76.93906497,13.16478906,0.12663023173809052,0.009753762744367123,0.2811085972850679
76.93906452,13.16479019,0.12663023173809052,0.009753762744367123,0.2811085972850679
76.90550666666667,13.17185,0.08750589191913605,0.015086191706359386,0.2882465230433597
76.90531,13.171085,0.11076720058917999,0.0246654711663723,0.6438878301116254
77.13522546,13.58588924,0.06408603489398956,0.014113220386207104,0.49019607843137253
77.08994597196579,13.554860134609044,0.052381183952093124,0.01513687428086996,0.23683706681983535
77.08813514560461,13.554913024418056,0.08964282274246216,0.009961514733731747,0.24846701005641403
77.16664235,13.55425269,0.17801639437675476,0.02323566935956478,0.2717877094972067
77.08910090848804,13.5546758165583,0.06269894540309906,0.011844372376799583,0.23404682946437544
77.16618087,13.55371621,0.029733987525105476,0.005655928049236536,0.1836864406779661
77.10621719507895,13.539077487630282,0.09316984564065933,0.021398335695266724,0.47756835678258563
77.08797899074852,13.554955143481491,0.07030907273292542,0.010154716670513153,0.24702621549832543
77.1404312,13.57562156,0.08311767131090164,0.017909232527017593,0.21352477999073646
77.13407098,13.57660587,0.19787803292274475,0.022178582847118378,0.33607188703465984
77.14183254,13.57434742,0.05232761800289154,0.01396873313933611,0.33873741095553916
77.08898498676717,13.55518028140068,0.059839535504579544,0.010929436422884464,0.3322863499541945
77.08910736255348,13.554665674455464,0.051938366144895554,0.020230187103152275,0.18294573643410852
77.08910551853478,13.554663327522576,0.06269894540309906,0.011844372376799583,0.23404682946437544
77.08789441734552,13.555345279164612,0.05998048931360245,0.011152368038892746,0.24598930481283424
77.1898829,13.51385474,0.10694678872823715,0.009755825623869896,0.25677957683520414
77.18987819,13.51384755,0.10694678872823715,0.009755825623869896,0.25677957683520414
77.17435166666668,13.523331666666666,0.08264604955911636,0.011272300034761429,0.22639068564036222
77.18987798,13.51385325,0.10694678872823715,0.009755825623869896,0.25677957683520414
77.18992237,13.51380028,0.08682791143655777,0.00867310632020235,0.23906103286384978
77.13645403,13.57972053,0.08616996556520462,0.01560524757951498,0.3344501615412229
77.13524646,13.58589434,0.06408603489398956,0.014113220386207104,0.49019607843137253
77.11805014,13.56884402,0.049760956317186356,0.017182189971208572,0.4157543391188251
77.14415964,13.57734018,0.056233782321214676,0.006958047393709421,0.24875729414307327
77.14144144,13.57434125,0.0888548344373703,0.012325519695878029,0.27528438469493277
77.08801235072315,13.549069538712502,0.1062159612774849,0.016764318570494652,0.3432334710743802
77.1898718,13.51385586,0.10694678872823715,0.009755825623869896,0.25677957683520414
77.1899218,13.51380014,0.08682791143655777,0.00867310632020235,0.23906103286384978
77.12736117,13.58292383,0.0824153795838356,0.017199955880641937,0.3356263175413292
77.16106146664907,13.478719175665406,0.0896167904138565,0.02253069169819355,0.2995391705069124
77.1615888586824,13.478614033511487,0.08472895622253418,0.01911378838121891,0.31643052448421577
77.16125299723575,13.477610550077763,0.09689441323280334,0.018125755712389946,0.3373478203953397
77.16703887267953,13.474016412138925,0.07053586840629578,0.024228697642683983,0.49780752365566583
77.16682314568442,13.475800591120072,0.16433268785476685,0.03043537400662899,0.5734655920644761
77.1615684192138,13.479139094569035,0.09614278376102448,0.014239567331969738,0.3316474902010368
77.16124769018688,13.479206978851057,0.09441575407981873,0.020205646753311157,0.4103163855718331
77.08997255,13.54548349,0.06349174678325653,0.025418570265173912,0.36918354818907306
77.13610387,13.58245711,0.07065925002098083,0.022568508982658386,0.6365071015255129
77.14001516,13.57591664,0.06287475675344467,0.0249757282435894,0.47037947037947037
77.13999815,13.57591783,0.06287475675344467,0.0249757282435894,0.47037947037947037
77.16039860577314,13.479590362060598,0.077985018491745,0.019800718873739243,0.37092157985117347
77.16220022333782,13.479292713001808,0.09836689382791519,0.018396520987153053,0.279023418036871
77.16220165297113,13.47931710862425,0.07954051345586777,0.012184600345790386,0.255736137667304
77.2016494964332,13.533980359211684,0.14801748096942902,0.03590356186032295,0.18751096298894931
77.10302209771982,13.53587200830606,0.09650863707065582,0.025387300178408623,0.3647441104792851
77.088508810848,13.552220170386136,0.08359364420175552,0.028738146647810936,0.23409428610022964
77.0901471376419,13.551245983690023,0.04877514764666557,0.020164906978607178,0.4258603597224189
77.1719924179835,13.478922295287044,0.059991613030433655,0.022232787683606148,0.3027302730273027
77.17432833333334,13.523355,0.08264604955911636,0.011272300034761429,0.22639068564036222
77.10192638843611,13.541259725742892,0.031282082200050354,0.00903511606156826,0.3611437106582738
77.10140669298755,13.540723417800445,0.05949504300951958,0.01366761140525341,0.40323804705287125
77.16421999999999,13.550068333333336,0.04123544692993164,0.007248329930007458,0.35054347826086957
77.16583833333334,13.547661666666666,0.1220020279288292,0.004997920244932175,0.3371324957907007
77.165915,13.547536666666668,0.13208957016468048,0.010841273702681065,0.333248569612206
77.170555,13.516285000000002,0.14538103342056274,0.02932402864098549,0.5412319084483339
77.07774055,13.53819679,0.08308490365743637,0.01347494125366211,0.22951014114577156
77.07486199,13.53730344,0.09950143098831177,0.021593928337097168,0.5174708818635607
77.20586752683506,13.540798204723014,0.056918710470199585,0.010826523415744305,0.2148790176959191
77.20586751889124,13.54229989515844,0.05761166661977768,0.052546825259923935,0.3696130858760617
77.20613531342111,13.542511610790168,0.18443100154399872,0.020924419164657593,0.24742468415937804
77.14204666666666,13.567105,0.055699147284030914,0.016844848170876503,0.31118608876200365
77.2063290988047,13.540670622162503,0.07059409469366074,0.011366309598088264,0.18934554658310232
77.20650053546339,13.541056634605749,0.0441146157681942,0.02032790333032608,0.17860482513559006
77.08817675,13.54758122,0.057357560843229294,0.019851915538311005,0.19344100604117864
77.09118297,13.54792999,0.07883263379335403,0.01139354333281517,0.2687910484067137
77.04582619,13.57468504,0.05589473620057106,0.007226109504699707,0.3401104972375691
77.16479,13.551171666666669,0.04598778858780861,0.012873061932623386,0.44167066730676907
77.16612833333333,13.549511666666668,0.029804518446326256,0.005670665297657251,0.17455213596692695
77.20469189150171,13.54103403200886,0.05120407044887543,0.008849339559674263,0.12268518518518519
77.20411199336023,13.540849565384566,0.05083029717206955,0.013363514095544815,0.15857011915673694
77.16520166666666,13.55116,0.0398295521736145,0.023063892498612404,0.33684871311989956
77.1699288,13.55561593,0.068123959004879,0.011796205304563046,0.30762489044697633
77.11553834,13.56982147,0.07238905131816864,0.03381470590829849,0.54437564499484
77.1674444,13.5539659,0.10071005672216415,0.00863148458302021,0.2481690730278301
77.19661725685,13.538708668202162,0.08081486076116562,0.022270653396844864,0.28066809615167587
77.19753205776215,13.537952536717055,0.1030743271112442,0.011552661657333374,0.274702823179792
77.20361151072501,13.535831809597076,0.024087456986308098,0.007821743376553059,0.16206482593037214
77.11169833333334,13.565783333333332,0.0763327032327652,0.008092856034636497,0.3242098403388726
77.07717175,13.53681512,0.07273148000240326,0.025873465463519096,0.45191165993825694
77.07718301,13.53671987,0.07526613771915436,0.023157063871622086,0.5535363457760314
77.08851048722863,13.552210237830876,0.08359364420175552,0.028738146647810936,0.23409428610022964
77.08899294957519,13.555186274461448,0.059839535504579544,0.010929436422884464,0.3322863499541945
77.0779495,13.53818392,0.07954128831624985,0.014640203677117825,0.2117505995203837
77.07717521,13.53680351,0.07273148000240326,0.025873465463519096,0.45191165993825694
77.20184165,13.51787564,0.07263375073671341,0.01254826970398426,0.19306448470679916
77.2018419,13.51787648,0.07263375073671341,0.01254826970398426,0.19306448470679916
77.20184293,13.51787606,0.07263375073671341,0.01254826970398426,0.19306448470679916
77.12971596,13.58176354,0.1974606215953827,0.030312808230519295,0.42100747640642233
77.12946184,13.5820906,0.0904773622751236,0.02438272349536419,0.4264875239923225
77.11023333333333,13.529793333333336,0.09608153998851776,0.02163044363260269,0.30855643044619424
77.08851870149374,13.552248585037889,0.08359364420175552,0.028738146647810936,0.23409428610022964
77.08850830793381,13.552223187871276,0.08359364420175552,0.028738146647810936,0.23409428610022964
77.08937255,13.54517389,0.031137550249695778,0.007481071632355452,0.521889400921659
77.09029799,13.54619948,0.06428752094507217,0.020274383947253227,0.4455611390284757
77.20516680445974,13.54062584918429,0.07547438144683838,0.020066505298018456,0.2384631022565562
77.20516388772621,13.54062809845374,0.07547438144683838,0.020066505298018456,0.2384631022565562
77.19448951072991,13.534993808716536,0.15273667871952057,0.016226697713136673,0.25646338167732635
77.16401666666667,13.549641666666666,0.05261056125164032,0.008218890987336636,0.24144625090997332
77.18513636,13.52002535,0.04910751432180405,0.021301906555891037,0.3009411764705882
77.1851363,13.52002565,0.04910751432180405,0.021301906555891037,0.3009411764705882
77.18514665,13.52005967,0.04910751432180405,0.021301906555891037,0.3009411764705882
77.09016423672438,13.554864367470143,0.06231973320245743,0.017819618806242943,0.19400420087836548
77.08899294957519,13.555186274461448,0.059839535504579544,0.010929436422884464,0.3322863499541945
77.10106217006292,13.535158495968922,0.12835969030857086,0.02153954654932022,0.4985217513726594
77.16913,13.55075,0.025742167606949806,0.005657903850078583,0.2623327759197324
77.07719328,13.53671067,0.11521096527576447,0.025113558396697044,0.6159863114153019
77.19150028,13.51209697,0.05251259729266167,0.025829333811998367,0.27328614008941876
77.19149524,13.51208917,0.05251259729266167,0.025829333811998367,0.27328614008941876
77.19149677,13.51208696,0.05251259729266167,0.025829333811998367,0.27328614008941876
77.1609836493293,13.478877244058896,0.0859416201710701,0.016741616651415825,0.3986977210117706
77.07607895,13.53383458,0.12429333478212357,0.03096335008740425,0.4764167342681655
77.18941526,13.51391068,0.10701934248209,0.024881701916456223,0.2850642927794263
77.18941205,13.51391374,0.10701934248209,0.024881701916456223,0.2850642927794263
77.18942091,13.51391879,0.10701934248209,0.024881701916456223,0.2850642927794263
77.16157093913282,13.478649186070188,0.08472895622253418,0.01911378838121891,0.31643052448421577
77.16253592714911,13.479172619478224,0.08121371269226074,0.01647040992975235,0.2588127375180186
77.08813514560461,13.554913024418056,0.08964282274246216,0.009961514733731747,0.24846701005641403
77.17415666666668,13.521866666666664,0.039192233234643936,0.0062112705782055855,0.32059578839239855
77.1738,13.52172,0.08260785788297653,0.01277635246515274,0.2925849740425115
77.03768198,13.57822254,0.10531698167324066,0.027189839631319046,0.3233701537795105
77.17283666666667,13.522841666666666,0.06882769614458084,0.0358874686062336,0.3387847527990942
77.2010418932992,13.5342582037903,0.08758123964071274,0.013999017886817455,0.18997139491839138
77.20659765868385,13.54162034354372,0.03449264541268349,0.00617379741743207,0.1908051183331446
77.08851878531277,13.552215308882296,0.08359364420175552,0.028738146647810936,0.23409428610022964
77.12506997,13.52254684,0.10506456345319748,0.018324190750718117,0.5275377969762419
77.12506835,13.52254329,0.10506456345319748,0.018324190750718117,0.5275377969762419
77.125072,13.52254337,0.10506456345319748,0.018324190750718117,0.5275377969762419
77.19090037,13.51287479,0.05633072555065155,0.0191262848675251,0.2456242707117853
77.19089467,13.5128757,0.05633072555065155,0.0191262848675251,0.2456242707117853
77.19090045,13.51287931,0.05633072555065155,0.0191262848675251,0.2456242707117853
77.19752099364996,13.537803799845278,0.1365005373954773,0.022443750873208046,0.3280674038967878
77.19805,13.560491666666667,0.1282547414302826,0.014509253203868866,0.37654090399701157
77.11767838,13.56807928,0.05626046285033226,0.012546216137707233,0.3130569086372817
77.12253998,13.56794063,0.06059609353542328,0.009388737380504608,0.28031037827352084
77.17083636622687,13.48027831625726,0.08992679417133331,0.00802083034068346,0.30300245098039214
77.17197506102146,13.478918042583802,0.059991613030433655,0.022232787683606148,0.3027302730273027
77.11611202,13.56704936,0.08517014980316162,0.01975386030972004,0.3395563098557401
77.11656721,13.56692649,0.07594314217567444,0.014247660525143147,0.17787627673925613
77.08852750249207,13.552240622229874,0.08359364420175552,0.028738146647810936,0.23409428610022964
77.08851258270442,13.552263798192143,0.08093883842229843,0.018950289115309715,0.23568608094768015
77.171395,13.548611666666666,0.03889395296573639,0.006834451574832201,0.2535693889206168
77.17260166666667,13.547435,0.07939090579748154,0.016024479642510414,0.27799302595893066
77.17200808170023,13.47890817839991,0.059991613030433655,0.022232787683606148,0.3027302730273027
77.11767623,13.56807658,0.05626046285033226,0.012546216137707233,0.3130569086372817
77.20099683340442,13.53355813399624,0.042904969304800034,0.01642000675201416,0.29322033898305083
77.19267666666666,13.571368333333332,0.04672349989414215,0.014770304784178734,0.2906591752784188
77.19854333333333,13.557821666666666,0.09849081933498383,0.026628682389855385,0.24165326775749552
77.19158359,13.51432874,0.07174183428287506,0.0068932510912418365,0.27545147846795
77.19158442,13.51432941,0.07174183428287506,0.0068932510912418365,0.27545147846795
77.19158134,13.5143287,0.07174183428287506,0.0068932510912418365,0.27545147846795
77.17267333333332,13.54901,0.08567311614751816,0.0104313800111413,0.339208700543784
77.17465666666666,13.547973333333337,0.06471899151802063,0.011411815881729126,0.23656197765461423
77.17136666666667,13.548525,0.055167872458696365,0.006728239823132753,0.36036492650785606
77.17132833333334,13.548393333333337,0.04889257997274399,0.00582567835226655,0.27661899990891703
77.17179666666667,13.549133333333335,0.07409850507974625,0.016040682792663574,0.1967300515372312
77.17196833333334,13.549131666666664,0.09328637272119522,0.025636306032538414,0.4097208666796799
77.17264833333334,13.549003333333332,0.06007369980216026,0.026800591498613358,0.3989999056514765
77.09032621,13.54764385,0.07404851913452148,0.01958996243774891,0.36873449131513647
77.17151833333334,13.548926666666668,0.05597347021102905,0.00791175477206707,0.20472864051585168
77.19161223,13.5142478,0.13032543659210205,0.012371465563774109,0.26154751397469844
77.19161531,13.51424084,0.13032543659210205,0.012371465563774109,0.26154751397469844
77.19161505,13.51424061,0.13032543659210205,0.012371465563774109,0.26154751397469844
77.10836166666667,13.528393333333334,0.08166859298944473,0.02055876888334751,0.2568104426787741
77.10943999999999,13.529108333333332,0.1939220279455185,0.036897026002407074,0.5519472591869125
77.1622211962525,13.479249694525956,0.09836689382791519,0.018396520987153053,0.279023418036871
77.162438091814,13.478922183025064,0.05939362943172455,0.01816832646727562,0.2641754436589237
77.16242522346846,13.47833479371021,0.09867148846387863,0.026094859465956688,0.27684964200477324
77.16242773310333,13.478351362539971,0.09867148846387863,0.026094859465956688,0.27684964200477324
77.16173003371085,13.475496292869709,0.042045362293720245,0.01241216715425253,0.21443145984047488
77.12910506,13.52974709,0.08804992586374283,0.020570144057273865,0.46822272215973004
77.08974341,13.54479278,0.045644767582416534,0.011730746366083622,0.38914767720005033
77.09053477,13.54698075,0.08712475001811981,0.012590406462550163,0.3509806610890139
77.16095743664606,13.478893454191898,0.06609899550676346,0.02550566755235195,0.42369452522442785
77.16097063171262,13.478879394827649,0.06609899550676346,0.02550566755235195,0.42369452522442785
77.1610540492626,13.478704929053489,0.08520372956991196,0.013455482199788094,0.3259118900994789
77.16108869318808,13.478712751269322,0.0896167904138565,0.02253069169819355,0.2995391705069124
77.16153199199351,13.47859932796365,0.08472895622253418,0.01911378838121891,0.31643052448421577
77.16633492041586,13.4737790802436,0.1355653554201126,0.020635567605495453,0.27850955262845617
